Nitrogen (mg),Phosphorus (mg),Potassium (mg),Temperature (C),Humidity (%),PH (3-11),label,Rainfall (mm)
100,11,53,26.83349929,87.63541984,6.59720587,watermelon,56.39962921
129,11,48,25.94517246,87.18872297,6.853483636,watermelon,54.7657624
101,11,46,28.57550302,85.1985698,7.152979429,watermelon,51.51033554
101,11,49,28.11447075,90.96412033,7.165204091,watermelon,54.38748495
119,11,46,28.5030729,88.93024218,6.374890345,watermelon,48.32428609
92,11,46,31.12007182,95.27586481,6.905227251,muskmelon,25.33014238
107,11,46,29.73703135,97.13607693,6.34245656,muskmelon,26.85422624
104,11,46,29.21109199,95.34016073,6.212615809,muskmelon,25.09484511
29,11,10,31.54083588,96.15693061,7.343011049,orange,111.1727497
28,11,11,15.81463244,95.78165222,6.301983208,orange,100.1961762
17,11,11,30.24039222,96.58233223,7.137092494,orange,105.2132259
39,11,16,35.56095032,95.6135662,8.060297873,orange,115.7659902
25,11,9,24.38740524,95.1394699,6.61307103,orange,116.5084074
28,11,10,29.16331545,96.29937856,7.178979987,orange,101.139435
37,11,10,37.01320952,96.73891275,6.932680264,orange,115.5650287
15,11,8,29.6193903,99.19682723,7.41507939,orange,113.9995146
34,11,36,30.37199154,104.1478587,5.724443061,coconut,189.6711349
48,11,30,29.47072336,99.32040427,6.553420434,coconut,150.2012138
32,11,35,27.93289763,96.10042275,6.027599348,coconut,134.1279669
95,12,51,25.76484262,84.1726996,6.681606702,watermelon,44.22066914
95,12,46,26.21667586,81.01009354,6.32281728,watermelon,54.65423596
91,12,46,24.64458469,85.49938185,6.343942518,watermelon,48.31219031
97,12,47,25.28784623,89.63667876,6.765094964,watermelon,58.28697664
107,12,46,29.57240298,93.61870344,6.559763394,muskmelon,27.56918621
99,12,52,28.69708334,94.30759855,6.002927293,muskmelon,22.21807088
109,12,48,29.45771748,92.12534736,6.708743843,muskmelon,20.76212031
118,12,47,27.96872279,92.17444796,6.010739645,muskmelon,28.94766949
115,12,52,27.51492243,94.96218673,6.685553129,muskmelon,21.01796432
33,12,8,25.26052689,90.31153735,6.822282114,orange,117.3695296
33,12,15,30.25578031,92.03272799,6.052318465,orange,116.7173125
0,12,7,20.18432263,90.65458473,6.969249676,orange,116.8130969
18,12,8,12.59093977,91.81668769,6.206053072,orange,119.3916718
32,12,30,25.39241091,98.08951196,5.579845008,coconut,218.080385
1,12,30,27.754298,95.94643831,5.56222383,coconut,131.0900076
25,12,26,28.56973521,95.67906668,6.436314406,coconut,134.8370348
18,12,35,26.13958446,96.38580769,6.338720873,coconut,131.3387935
7,12,38,23.90781995,94.27638623,5.817690958,pomegranate,103.3183074
34,12,43,25.14637192,97.62403923,5.959639773,pomegranate,106.61905
120,12,55,26.12203702,94.30652734,6.220772168,watermelon,44.07843475
103,12,55,27.2090393,87.06055889,7.033852189,watermelon,56.34144589
93,12,48,31.1473611,97.05686544,6.328432301,muskmelon,27.95602304
97,12,47,31.92955728,98.45128538,6.30980053,muskmelon,23.28207838
84,12,53,29.01342499,99.6125328,6.636094355,muskmelon,26.51924782
98,12,56,31.59445764,99.30332415,6.901347864,muskmelon,21.13545688
29,12,7,14.29574143,95.92388618,7.555213133,orange,111.2266885
6,12,7,16.72635805,98.97264492,7.787977521,orange,101.4705704
8,12,10,36.93023634,95.08959036,8.020327093,orange,118.3271968
33,12,34,29.57303378,100.2620156,6.035510282,coconut,205.5463111
8,12,30,29.22336608,104.9675131,6.007586269,coconut,201.8258633
33,12,34,31.77848992,99.97285612,6.532737625,coconut,148.3003692
32,12,26,29.05174272,96.06333942,6.605580177,coconut,164.9182225
43,12,37,19.8671184,86.35590206,5.782435567,pomegranate,108.3168858
20,12,43,18.20230419,91.12282162,7.013481515,pomegranate,109.6623974
27,12,45,18.90592319,89.24126808,6.077886012,pomegranate,112.4750941
126,12,55,26.03867719,84.6378378,6.031424482,watermelon,44.3993381
98,12,53,25.13735887,89.28272716,6.457216535,watermelon,43.52897517
91,12,51,26.81530456,87.65694462,6.399669044,watermelon,55.74073582
98,12,52,25.07803672,83.46230461,6.405054243,watermelon,56.39962921
127,12,47,24.24782473,83.03687902,6.653867608,watermelon,54.7657624
99,12,45,26.70607759,81.14149505,6.944640222,watermelon,51.51033554
99,12,48,26.27520631,86.63249555,6.956508826,watermelon,54.38748495
117,12,45,26.63838589,84.69546874,6.189213927,watermelon,48.32428609
90,12,45,29.08417927,90.73891887,6.704104127,muskmelon,25.33014238
105,12,45,27.79161808,92.51054946,6.157724816,muskmelon,26.85422624
102,12,45,27.30008597,90.80015308,6.031665834,muskmelon,25.09484511
27,12,9,29.47741671,91.57802915,7.129136941,orange,111.1727497
26,12,10,14.78003032,91.22062116,6.118430299,orange,100.1961762
15,12,10,28.2620488,91.98317355,6.929216014,orange,105.2132259
37,12,15,33.23453301,91.06053924,7.825531916,orange,115.7659902
23,12,8,22.79196751,90.60901895,6.420457311,orange,116.5084074
26,12,9,27.255435,91.71369387,6.969883483,orange,101.139435
35,12,9,34.5917846,92.13229786,6.730757538,orange,115.5650287
13,12,7,27.68167318,94.47316879,7.199106204,orange,113.9995146
32,12,35,28.38503882,99.18843684,5.55771171,coconut,189.6711349
46,12,29,27.54273211,94.59086121,6.362544111,coconut,150.2012138
30,12,34,26.1055118,91.52421214,5.852038202,coconut,134.1279669
18,12,41,24.06130554,94.41861272,6.750114963,pomegranate,111.6631582
23,12,44,23.45989921,99.18809578,7.263204572,pomegranate,111.7162016
123,12,51,26.47855458,92.72409635,6.77903557,watermelon,57.95826144
106,12,53,26.65404518,91.32049548,6.424997588,watermelon,49.48575692
107,12,52,28.01190065,90.84870983,6.447116029,watermelon,49.43050977
129,12,47,31.6255355,95.24484125,6.934819364,muskmelon,28.36535596
123,12,53,31.39466786,99.2789216,6.611655585,muskmelon,28.22908103
40,12,8,36.93067699,98.32003318,7.378143361,orange,103.5684926
25,12,10,26.32518366,95.84829086,7.829225538,orange,111.2948115
18,12,16,15.34722922,99.07521437,8.234299332,orange,110.2223123
15,12,12,26.06082221,97.01634246,6.798977252,orange,119.6946577
14,12,6,11.80603693,96.83842145,6.759472821,orange,112.7715925
29,12,13,27.06997622,99.71240844,7.478228897,orange,117.9733424
21,12,11,17.27857705,96.01704284,8.235724446,orange,107.4287664
22,12,13,26.92437396,97.17472834,7.319081963,orange,114.3117197
36,12,33,28.89693827,101.2847738,5.796696365,coconut,144.3331315
10,12,27,29.43958453,98.89903607,5.72979927,coconut,156.6732553
38,12,29,28.75130218,96.3117357,6.283442382,coconut,214.4128874
36,12,31,28.29722067,103.2143467,6.188637871,coconut,221.2258168
31,12,34,30.42622963,100.6782427,5.835758758,coconut,203.9283708
5,13,37,22.34375696,89.7870345,5.648243649,pomegranate,103.3183074
32,13,42,23.50128217,92.97527546,5.786058032,pomegranate,106.61905
118,13,54,24.41311871,89.81574032,6.039584629,watermelon,44.07843475
101,13,54,25.42900869,82.91481799,6.828982708,watermelon,56.34144589
91,13,47,29.10968327,92.43510994,6.14410903,muskmelon,27.95602304
95,13,46,29.84070774,93.76312893,6.126019932,muskmelon,23.28207838
82,13,52,27.11535046,94.86907886,6.442810053,muskmelon,26.51924782
96,13,55,29.5275305,94.57459443,6.700337732,muskmelon,21.13545688
27,13,6,13.36050601,91.35608208,7.335158382,orange,111.2266885
4,13,6,15.63211033,94.25966183,7.561143224,orange,101.4705704
6,13,9,34.51423957,90.56151463,7.786725333,orange,118.3271968
31,13,33,27.63834933,95.48763389,5.85971872,coconut,205.5463111
6,13,29,27.31155708,99.96906006,5.832608028,coconut,201.8258633
31,13,33,29.69952329,95.21224392,6.342463714,coconut,148.3003692
30,13,25,27.15116142,91.48889469,6.413184638,coconut,164.9182225
40,13,38,23.33159665,99.36793501,6.858154672,pomegranate,102.6488846
34,13,38,24.32143441,92.90996249,7.030013923,pomegranate,104.6843243
6,13,42,21.24099079,94.29768952,6.623068385,pomegranate,102.8186358
104,13,53,28.67054159,94.13055993,6.706082707,watermelon,57.74091817
107,13,51,28.04992556,92.07281811,6.611623759,watermelon,59.65590798
108,13,46,26.183098,88.3720974,6.609522107,watermelon,57.26773002
92,13,53,26.58672707,93.66477353,6.583614185,watermelon,59.67927244
97,13,51,28.49764363,88.53344686,6.757256825,watermelon,56.31866159
112,13,52,28.91584206,96.25074515,6.268008032,muskmelon,21.26034986
89,13,49,31.77085408,97.21805671,6.804214241,muskmelon,29.1102594
102,13,50,31.55304765,95.62952945,6.556935358,muskmelon,26.01909355
35,13,9,22.50424083,97.61240675,7.914953059,orange,110.6823944
13,13,6,12.30845544,99.63798432,7.154745366,orange,115.5683776
17,13,9,10.71157004,94.73519184,6.407571146,orange,119.3941064
20,13,12,30.01135474,94.50652772,6.747338541,orange,117.1311498
18,13,31,31.78896478,101.1200854,6.565907587,coconut,209.8453993
35,13,36,29.04905855,101.4967297,6.208538386,coconut,149.2433497
40,13,31,28.80920992,95.7611132,5.737867748,coconut,194.9022136
26,13,34,31.43737588,97.93943969,6.557206138,coconut,218.5241851
16,13,40,22.48720144,89.9224883,6.553509673,pomegranate,111.6631582
21,13,43,21.92513945,94.46485312,7.051654924,pomegranate,111.7162016
121,13,50,24.74631269,88.30866319,6.581587932,watermelon,57.95826144
104,13,52,24.9103226,86.97190046,6.237861736,watermelon,49.48575692
105,13,51,26.1793464,86.52258079,6.25933595,watermelon,49.43050977
127,13,46,29.55657523,90.70937262,6.732834334,muskmelon,28.36535596
121,13,52,29.34081108,94.5513539,6.419083092,muskmelon,28.22908103
38,13,7,34.51465139,93.63812684,7.163245982,orange,103.5684926
23,13,9,24.60297538,91.28408653,7.601189843,orange,111.2948115
16,13,15,14.34320488,94.35734702,7.994465371,orange,110.2223123
13,13,11,24.35590861,92.39651663,6.600948788,orange,119.6946577
12,13,5,11.03367937,92.22706805,6.562594972,orange,112.7715925
27,13,12,25.2990432,94.96419851,7.260416405,orange,117.9733424
19,13,10,16.14820285,91.4448027,7.995848977,orange,107.4287664
20,13,12,25.16296632,92.54736032,7.105904818,orange,114.3117197
34,13,32,27.00648436,96.46168931,5.627860549,coconut,144.3331315
8,13,26,27.5136304,94.18955816,5.562911913,coconut,156.6732553
36,13,28,26.87037587,91.72546257,6.100429497,coconut,214.4128874
34,13,30,26.44600063,98.29937782,6.008386283,coconut,221.2258168
29,13,33,28.43572863,95.8840407,5.665785202,coconut,203.9283708
12,13,46,25.5640394,94.09942713,6.731301579,pomegranate,104.617522
30,13,41,26.22728036,95.17723651,6.135093883,pomegranate,105.6209954
43,13,37,24.40912302,90.65945455,6.46432013,pomegranate,110.4432293
31,13,45,26.45292027,93.3203386,5.91669245,pomegranate,112.1926517
27,13,41,20.80746701,93.47233397,5.796001845,pomegranate,106.1606833
49,13,42,26.08410457,89.67179739,5.956188159,pomegranate,106.128338
128,13,51,28.61769225,88.11556971,6.438825261,watermelon,40.794305
92,13,46,27.66467448,93.58822163,6.231098189,watermelon,46.85176955
124,13,53,31.1026002,95.52569816,6.199953633,muskmelon,29.1194739
94,13,54,30.18062771,97.51138633,6.641092833,muskmelon,28.78654515
98,13,48,31.53457197,95.30923099,6.868434249,muskmelon,28.75226067
15,13,13,33.25954754,94.65080774,7.239608798,orange,109.6894658
24,13,12,12.35620706,98.85604051,8.145194939,orange,108.8289171
48,13,16,27.12950381,96.40242379,8.231803244,orange,116.7555937
19,13,29,31.04344882,98.71065107,6.471443725,coconut,150.0500312
35,13,33,27.76546895,99.4755354,6.664579582,coconut,144.1571109
12,13,36,28.80056869,104.8390522,6.508109562,coconut,225.6323656
38,14,37,21.80523051,94.63612858,6.658402594,pomegranate,102.6488846
32,14,37,22.73031253,88.48567856,6.825256236,pomegranate,104.6843243
4,14,41,19.85139326,89.80732335,6.430163481,pomegranate,102.8186358
102,14,52,26.79489868,89.64815231,6.51075991,watermelon,57.74091817
105,14,50,26.2148837,87.6883982,6.419052193,watermelon,59.65590798
106,14,45,24.47018505,84.16390229,6.417011754,watermelon,57.26773002
90,14,52,24.84740848,89.20454622,6.391858432,watermelon,59.67927244
95,14,50,26.6333118,84.31756844,6.560443519,watermelon,56.31866159
110,14,51,27.02415146,91.66737633,6.085444691,muskmelon,21.26034986
87,14,48,29.69238699,92.58862544,6.606033244,muskmelon,29.1102594
100,14,49,29.48882958,91.07574233,6.365956658,muskmelon,26.01909355
33,14,8,21.03200078,92.9641969,7.684420446,orange,110.6823944
11,14,5,11.50322938,94.8933184,6.946354724,orange,115.5683776
15,14,8,10.01081312,90.22399223,6.22094286,orange,119.3941064
18,14,11,28.04799508,90.00621688,6.550814117,orange,117.1311498
16,14,30,29.70931288,96.30484325,6.37466756,coconut,209.8453993
33,14,35,27.14865285,96.66355213,6.027707171,coconut,149.2433497
38,14,30,26.92449525,91.20106019,5.570745386,coconut,194.9022136
24,14,33,29.38072512,93.27565685,6.366219551,coconut,218.5241851
18,14,43,21.05580296,93.54382487,7.097507566,pomegranate,108.5468633
7,14,39,19.54069546,92.57618085,5.880661886,pomegranate,108.0756727
40,14,31,30.94292357,50.54673275,5.227769673,mango,97.01331604
40,14,28,36.1085074,50.92906978,6.98112177,mango,92.26439205
88,14,48,25.72660709,88.39327102,6.616615725,watermelon,53.78929956
120,14,46,25.91000405,88.41605842,6.734146547,watermelon,48.01138482
113,14,55,29.64524591,97.5574498,6.379912877,muskmelon,22.06207161
112,14,49,30.57867395,97.50927309,6.398944227,muskmelon,27.5987178
85,14,50,30.95195327,95.96324674,6.631148398,muskmelon,23.20076686
92,14,53,28.94272374,95.95128176,6.641503425,muskmelon,23.65747461
3,14,10,32.08250224,99.28001703,7.759514744,orange,115.3560318
35,14,8,16.94225908,96.26708544,7.88076206,orange,109.7571416
28,14,7,18.42576922,99.52737245,7.119394411,orange,108.0054343
21,14,35,28.13720048,104.6409961,5.856465738,coconut,215.9195049
9,14,33,26.78758216,100.6922696,6.367699745,coconut,174.796583
36,14,35,28.95234309,95.6603589,5.847601158,coconut,224.7006953
10,14,34,31.00131029,103.003541,5.666627493,coconut,213.9011021
101,14,28,28.93538587,60.14323849,6.696191924,coffee,165.6872119
82,14,29,24.73239442,71.40100845,6.904368754,coffee,161.8944624
115,14,30,28.99290356,66.73090475,6.982606942,coffee,190.2440566
101,14,28,29.33631025,59.4681806,6.26953003,coffee,127.92461
10,14,45,23.89162561,89.61850203,6.535244251,pomegranate,104.617522
28,14,40,24.51147697,90.64498715,5.956401828,pomegranate,105.6209954
41,14,36,22.8122645,86.34233767,6.276038961,pomegranate,110.4432293
29,14,44,24.72235539,88.87651295,5.744361602,pomegranate,112.1926517
25,14,40,19.44623085,89.02127045,5.627186257,pomegranate,106.1606833
47,14,41,24.37766782,85.4017118,5.78270695,pomegranate,106.128338
126,14,50,26.74550678,83.9195902,6.251286661,watermelon,40.794305
90,14,45,25.85483596,89.13163965,6.049609892,watermelon,46.85176955
122,14,52,29.06785065,90.97685539,6.019372459,muskmelon,29.1194739
92,14,53,28.20619412,92.86798698,6.447662945,muskmelon,28.78654515
96,14,47,29.47156259,90.77069618,6.668382766,muskmelon,28.75226067
13,14,12,31.08368929,90.14362642,7.028746406,orange,109.6894658
22,14,11,11.54785707,94.14861001,7.907956251,orange,108.8289171
46,14,15,25.35467646,91.81183218,7.992041984,orange,116.7555937
17,14,28,29.01256899,94.01014388,6.282955073,coconut,150.0500312
33,14,32,25.9490364,94.73860514,6.470465614,coconut,144.1571109
10,14,35,26.91641934,99.84671638,6.318552973,coconut,225.6323656
25,14,42,26.5088697,89.91789122,6.941163773,pomegranate,105.7595811
20,14,46,24.2145833,92.87856016,6.589935477,pomegranate,109.0357597
110,14,48,27.33012137,87.48477545,7.145107611,watermelon,57.57343233
118,14,54,28.69674395,92.21883342,6.748302815,watermelon,46.06193778
116,14,50,27.64027116,93.45505811,6.957847786,watermelon,45.24690619
92,14,54,26.67504392,89.25842476,6.380996547,watermelon,48.75859458
109,14,54,26.26161956,88.83848691,6.398101426,watermelon,42.00660251
115,14,50,29.66738862,96.60721908,6.541142451,muskmelon,20.21126747
18,14,11,23.91996224,98.19822487,6.19070362,orange,101.5164589
43,14,15,36.43667698,96.66102307,6.927368881,orange,116.8020848
35,14,34,30.25209003,101.7833195,6.252839396,coconut,198.8234862
37,14,31,31.95991924,95.70459593,6.494912738,coconut,192.7678575
46,14,33,30.99060536,99.92150357,6.350037401,coconut,222.803013
36,14,34,29.7581212,102.3583108,6.659883523,coconut,154.0621221
16,15,42,19.67832052,89.08935702,6.890784045,pomegranate,108.5468633
5,15,38,18.26233221,88.16779129,5.709380472,pomegranate,108.0756727
38,15,30,28.91862016,48.13974548,5.075504537,mango,97.01331604
38,15,27,33.7462686,48.50387598,6.777788126,mango,92.26439205
86,15,47,24.04355803,84.18406764,6.423898762,watermelon,53.78929956
118,15,45,24.21495706,84.20576992,6.538006356,watermelon,48.01138482
111,15,54,27.7058373,92.91185695,6.194090172,muskmelon,22.06207161
110,15,48,28.57819995,92.86597437,6.212567211,muskmelon,27.5987178
83,15,49,28.92705913,91.39356832,6.438008153,muskmelon,23.20076686
90,15,52,27.04927452,91.3821731,6.448061578,muskmelon,23.65747461
1,15,9,29.98364695,94.55239717,7.53350946,orange,115.3560318
33,15,7,15.83388699,91.68293851,7.651225301,orange,109.7571416
26,15,6,17.22034507,94.78797376,6.912033409,orange,108.0054343
19,15,34,26.29644905,99.65809151,5.685889066,coconut,215.9195049
7,15,32,25.03512351,95.89739958,6.182232762,coconut,174.796583
34,15,34,27.05826457,91.10510371,5.677282678,coconut,224.7006953
8,15,33,28.97318719,98.09861043,5.50158009,coconut,213.9011021
99,15,27,27.0424167,57.27927475,6.501157208,coffee,165.6872119
80,15,28,23.11438731,68.00096043,6.703270635,coffee,161.8944624
113,15,29,27.09617155,63.55324262,6.779230041,coffee,190.2440566
99,15,27,27.41711238,56.63636248,6.086922359,coffee,127.92461
11,15,40,19.70045945,95.6752361,6.284234943,pomegranate,105.1834976
31,15,37,21.19744308,93.37591467,5.912548142,pomegranate,102.860084
11,15,37,25.44448258,97.58056248,6.070132349,pomegranate,106.977723
42,15,36,36.55589629,56.87306364,5.103381751,mango,98.33351125
36,15,26,32.17706743,53.5084253,6.290514458,mango,92.09609766
7,15,32,38.47778461,51.13161692,4.692359188,mango,98.00644238
42,15,36,34.12611232,51.47572656,6.678676766,mango,89.59371481
41,15,28,38.02614169,55.59374044,5.083013708,mango,91.54560427
97,15,56,27.03816337,91.9280786,6.811233439,watermelon,40.12650421
82,15,47,27.28933921,85.47312299,7.148443305,watermelon,48.47833278
105,15,50,25.75202663,85.72279068,7.123188518,watermelon,51.75212401
92,15,46,26.66539789,84.64838335,6.480286486,watermelon,50.55710813
83,15,46,28.78766249,90.56697539,6.929292202,watermelon,59.75980023
97,15,47,28.97209736,94.65080753,6.949096283,muskmelon,24.4514648
122,15,52,29.95894961,96.22402704,6.74345316,muskmelon,23.28618248
